,Unnamed: 0,year,age,sex,maritl,race,education,region,jobclass,health,health_ins,logwage,wage
175,228212,2006,37,1. Male,4. Divorced,1. White,1. < HS Grad,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.5910646070265,98.5993438603892
176,157989,2003,39,1. Male,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.977723605288849,145.143601176911
177,88028,2004,52,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.60205999132796,99.6894636984864
178,155697,2003,50,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.94939000664491,141.08887439127
179,234523,2006,48,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.81291335664286,123.089699847943
180,233149,2006,47,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.8633228601204594,129.453644576625
181,13626,2005,27,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.7160033436347994,111.72084936098899
182,234640,2006,39,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.6434526764861905,103.90247060316
183,453255,2009,44,1. Male,2. Married,2. Black,2. HS Grad,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.77815125038364,118.884359339886
184,154195,2003,37,1. Male,2. Married,2. Black,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,5.02118929906994,151.591484239814
185,232628,2006,52,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.623249290397901,101.82435207568001
186,85539,2004,26,1. Male,1. Never Married,3. Asian,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.60205999132796,99.6894636984864
187,377464,2008,39,1. Male,2. Married,3. Asian,5. Advanced Degree,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.60205999132796,99.6894636984864
188,230582,2006,25,1. Male,2. Married,2. Black,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.60205999132796,99.6894636984864
189,9573,2005,31,1. Male,1. Never Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.54406804435028,94.0727147457005
190,84164,2004,58,1. Male,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,5.0253058652647695,152.216806827106
191,11880,2005,30,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.6532125137753395,104.921506533664
192,85545,2004,27,1. Male,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.1760912590556805,65.1108537153447
193,153581,2003,40,1. Male,4. Divorced,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.55630250076729,95.23071256698191
194,232176,2006,55,1. Male,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,5.15836249209525,173.879493310012
195,450900,2009,35,1. Male,2. Married,3. Asian,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.2648178230095395,193.411070530969
196,377900,2008,48,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.7403626894942406,114.475713290347
197,232371,2006,29,1. Male,1. Never Married,3. Asian,4. College Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,5.0791812460476295,160.642475408263
198,12056,2005,25,1. Male,1. Never Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.494154594018441,89.49247951800008
199,84397,2004,40,1. Male,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.79239168949825,120.589436530402
200,233497,2006,27,1. Male,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,2. Information,1. <=Good,2. No,4.30102999566398,73.77574327469459
201,228458,2006,44,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.84509804001426,127.115743812184
202,230993,2006,49,1. Male,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.77815125038364,118.884359339886
203,153269,2003,22,1. Male,1. Never Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,3.5440680443502797,34.6074177301288
204,305585,2007,45,1. Male,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.7403626894942406,114.475713290347
205,302536,2007,33,1. Male,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.447158031342219,85.3839403789827
206,307024,2007,63,1. Male,2. Married,2. Black,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.76312762749814,318.342430056529
207,233435,2006,49,1. Male,1. Never Married,2. Black,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.9542425094393305,141.77517233318
208,12288,2005,39,1. Male,1. Never Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.8750612633917,130.982177377461
209,303912,2007,25,1. Male,1. Never Married,4. Other,1. < HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.30102999566398,73.77574327469459
210,14404,2005,29,1. Male,1. Never Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.8750612633917,130.982177377461
211,233441,2006,37,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.318063334962759,75.0431540173515
212,377452,2008,35,1. Male,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,5.04336227802113,154.990260276812
213,449474,2009,46,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.6532125137753395,104.921506533664
214,381113,2008,58,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.29207877211666,73.118306923864
215,156406,2003,39,1. Male,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.81291335664286,123.089699847943
216,378714,2008,41,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.060697840353611,157.700527725737
217,376309,2008,29,1. Male,2. Married,2. Black,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.39794000867204,81.2832532842527
218,451901,2009,37,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.675219079552741,107.256062128429
219,450725,2009,62,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,1. <=Good,2. No,4.36921585741014,78.9816745162994
220,375024,2008,27,1. Male,1. Never Married,2. Black,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.30102999566398,73.77574327469459
221,159821,2003,37,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.54406804435028,94.0727147457005
222,229865,2006,56,1. Male,5. Separated,3. Asian,4. College Grad,2. Middle Atlantic,2. Information,1. <=Good,2. No,4.60205999132796,99.6894636984864
223,83880,2004,36,1. Male,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.17609125905568,176.98965048987702
224,9965,2005,23,1. Male,1. Never Married,4. Other,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.30102999566398,73.77574327469459
225,157250,2003,46,1. Male,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.60205999132796,99.6894636984864
226,453371,2009,26,1. Male,1. Never Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.54406804435028,94.0727147457005
227,228243,2006,43,1. Male,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.55630250076729,95.23071256698191
228,307645,2007,36,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.84509804001426,127.115743812184
229,156420,2003,54,1. Male,5. Separated,1. White,3. Some College,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.60205999132796,99.6894636984864
230,160039,2003,62,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.56110138364906,95.6888119067371
231,233379,2006,40,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.69897000433602,109.833985642199
232,231082,2006,53,1. Male,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.77815125038364,118.884359339886
233,301920,2007,48,1. Male,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.17609125905568,176.98965048987702
234,80687,2004,23,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.11394335230684,61.1875264339915
235,450566,2009,34,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.39794000867204,81.2832532842527
236,86450,2004,43,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,5.546741258438099,256.40064956242503
237,234600,2006,55,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.39794000867204,81.2832532842527
238,307663,2007,59,1. Male,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.39794000867204,81.2832532842527
239,303900,2007,60,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.02118929906994,55.7673905084923
240,453852,2009,49,1. Male,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.32221929473392,75.3556793180091
241,230477,2006,45,1. Male,2. Married,3. Asian,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.8750612633917,130.982177377461
242,227901,2006,31,1. Male,4. Divorced,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,3.77815125038364,43.735111677982104
243,86826,2004,34,1. Male,1. Never Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.7403626894942406,114.475713290347
244,8653,2005,26,1. Male,1. Never Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.7403626894942406,114.475713290347
245,305209,2007,22,1. Male,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.39794000867204,81.2832532842527
246,81173,2004,40,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,1. <=Good,2. No,4.22788670461367,68.5721657022738
247,451854,2009,41,1. Male,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.69897000433602,109.833985642199
248,228591,2006,36,1. Male,1. Never Married,2. Black,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.579783596616809,97.49329404539341
249,302140,2007,38,1. Male,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.13353890837022,62.398354720568506
250,153731,2003,48,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.579783596616809,97.49329404539341
251,228955,2006,47,1. Male,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.90308998699194,134.705375118879
252,9621,2005,47,1. Male,5. Separated,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.11394335230684,61.1875264339915
253,305165,2007,35,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,1. <=Good,2. No,4.77815125038364,118.884359339886
254,378023,2008,49,1. Male,2. Married,3. Asian,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.1760912590556805,65.1108537153447
255,82989,2004,40,1. Male,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.69897000433602,109.833985642199
256,82023,2004,32,1. Male,3. Widowed,3. Asian,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.6532125137753395,104.921506533664
257,374706,2008,57,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.30102999566398,73.77574327469459
258,379611,2008,56,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.9542425094393305,141.77517233318
259,452592,2009,73,1. Male,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.50514997831991,90.48191335664009
260,305871,2007,29,1. Male,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.30102999566398,73.77574327469459
261,157388,2003,49,1. Male,2. Married,3. Asian,5. Advanced Degree,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.90308998699194,134.705375118879
262,448936,2009,30,1. Male,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.69897000433602,109.833985642199
263,377039,2008,29,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.51851393987789,91.69922611170419
264,82375,2004,36,1. Male,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,4.55630250076729,95.23071256698191
265,449852,2009,39,1. Male,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,5.05307844348342,156.503510882633
266,301195,2007,48,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.6532125137753395,104.921506533664
267,228628,2006,45,1. Male,2. Married,2. Black,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.60205999132796,99.6894636984864
268,85756,2004,50,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.0,54.59815003314421
269,160269,2003,42,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,3.4771212547196604,32.3664131748549
270,301711,2007,58,1. Male,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.77815125038364,118.884359339886
271,304988,2007,48,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.69897000433602,109.833985642199
272,156809,2003,48,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.69897000433602,109.833985642199
273,14133,2005,45,1. Male,2. Married,1. White,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.77815125038364,118.884359339886
274,306552,2007,41,1. Male,4. Divorced,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.70757017609794,110.782650276254
275,377157,2008,27,1. Male,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.53857373380686,93.5572673479306
276,82901,2004,44,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.69897000433602,109.833985642199
277,159765,2003,32,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.77815125038364,118.884359339886
278,229546,2006,46,1. Male,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.77815125038364,118.884359339886
279,9730,2005,52,1. Male,2. Married,2. Black,2. HS Grad,2. Middle Atlantic,2. Information,1. <=Good,2. No,3.95424250943932,52.15617116991471
280,158570,2003,22,1. Male,1. Never Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,3.77815125038364,43.735111677982104
281,83618,2004,53,1. Male,3. Widowed,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.76342799356294,117.14681691480499
282,379620,2008,34,1. Male,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,1. Industrial,1. <=Good,1. Yes,4.77815125038364,118.884359339886
283,449489,2009,38,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,5.0,148.413159102577
284,447879,2009,42,1. Male,2. Married,1. White,1. < HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.623249290397901,101.82435207568001
285,10076,2005,25,1. Male,1. Never Married,2. Black,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.54406804435028,94.0727147457005
286,84867,2004,29,1. Male,1. Never Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.46239799789896,86.6951548289402
287,14063,2005,28,1. Male,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.9542425094393305,141.77517233318
288,12822,2005,46,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.20411998265593,66.9616443217359
289,302239,2007,55,1. Male,2. Married,2. Black,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.77815125038364,118.884359339886
290,84949,2004,56,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,1. <=Good,2. No,4.66124460895933,105.76763962275801
291,11129,2005,41,1. Male,4. Divorced,2. Black,2. HS Grad,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.77815125038364,118.884359339886
292,450963,2009,61,1. Male,2. Married,1. White,5. Advanced Degree,2. Middle Atlantic,2. Information,2. >=Very Good,2. No,5.17609125905568,176.98965048987702
293,154245,2003,47,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.1760912590556805,65.1108537153447
294,231844,2006,52,1. Male,2. Married,1. White,3. Some College,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.447158031342219,85.3839403789827
295,87485,2004,27,1. Male,2. Married,1. White,2. HS Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,2. No,4.278753600952831,72.15045568157129
296,306574,2007,33,1. Male,1. Never Married,2. Black,3. Some College,2. Middle Atlantic,2. Information,2. >=Very Good,1. Yes,4.4913616938342695,89.2428846644714
297,154477,2003,58,1. Male,1. Never Married,1. White,2. HS Grad,2. Middle Atlantic,2. Information,1. <=Good,1. Yes,4.1760912590556805,65.1108537153447
298,13319,2005,27,1. Male,2. Married,1. White,4. College Grad,2. Middle Atlantic,1. Industrial,2. >=Very Good,1. Yes,4.982271233039571,145.80516337462498
